timestamp,objectid_12_13,objectid,depcode,county,countyname,datestamp,shape_st_are,shape_st_len,objectid_1,county_1,state,objectid_12,depcode_1,countyn,pu_is_total,age_0_9,age_10_19,age_20_29,age_30_39,age_40_49,age_50_59,age_60_69,age_70_79,age_80plus,age_unkn,c_age_0_9,c_age_10_19,c_age_20_29,c_age_30_39,c_age_40_49,c_age_50_59,c_age_60_69,c_age_70_79,c_age_80plus,c_age_unkn,pui_age_range,pui_age_avrg,c_age_range,c_age_avrg,c_all_res_types,c_non_res_deaths,pui_female,pui_male,pui_sex_unkn,puifl_res,pui_not_fl_res,puifl_res_out,pui_travel_no,pui_travel_unkn,pui_travel_yes,c_ed_no,c_ed_no_data,c_ed_yes,c_hosp_no,c_hosp_nodata,c_hosp_yes,fl_res_deaths,pui_lab_yes,t_positive,t_negative,t_inconc,t_pending,pui_cont_no,pui_cont_unkn,pui_cont_yes,cases_all,c_men,c_women,c_travel_yes,c_travel_no,c_travel_unkn,c_fl_res,c_not_fl_res,c_fl_res_out,t_neg_res,t_neg_not_fl_res,t_pend_res,t_pend_not_res,t_total,t_negative_2,t_pending_2,t_positive_2,f_land_non_fl_deaths,ever_mon,mon_now,shape_area,shape_length,age_0_4,age_5_14,age_15_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_74,age_75_84,age_85plus,c_age_0_4,c_age_5_14,c_age_15_24,c_age_25_34,c_age_35_44,c_age_45_54,c_age_55_64,c_age_65_74,c_age_75_84,c_age_85plus,pui_fl_res,pui_non_res,c_fl_res_only,deaths1,deaths
2020-04-04T192533,37,37,34,067,LAFAYETTE,2000-05-16T00:00:00.000Z,15264572234.9149,634013.230316393,34,Lafayette,FL,37,34,67,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 86,46,NA,NA,0,0,11,11,0,22,0,0,5,17,0,0,0,0,0,0,0,0,22,0,22,0,0,4,8,0,0,0,0,NA,NA,NA,0,0,0,22,0,NA,NA,22,22,NA,0,NA,0,0,1417838543.00769,193229.836834708,1,0,3,2,6,2,2,4,1,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,38,38,23,045,GULF,2000-05-16T00:00:00.000Z,15857514470.4584,850272.421627332,23,Gulf,FL,38,23,45,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 77,48,42 to 42,42,1,0,30,21,0,49,2,0,20,23,8,0,0,1,1,0,0,0,51,1,50,0,0,15,16,1,1,0,1,NA,NA,NA,1,0,0,48,2,NA,NA,51,50,NA,1,NA,5,4,1469866107.27026,258929.917930346,3,2,2,6,7,8,12,8,3,0,0,0,0,0,1,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,39,39,63,125,UNION,2000-05-16T00:00:00.000Z,6963394478.96307,420643.595360959,63,Union,FL,39,63,125,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 86,46,60 to 60,60,1,0,31,30,3,64,0,0,6,55,3,0,1,0,1,0,0,0,62,1,61,0,2,8,5,0,1,0,1,NA,NA,NA,1,0,0,61,0,NA,NA,64,61,NA,1,NA,4,3,646977045.561768,128178.538552252,4,1,4,7,16,10,8,8,4,2,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,40,40,4,007,BRADFORD,2000-05-16T00:00:00.000Z,8359862626.37378,548326.687246681,4,Bradford,FL,40,4,7,127,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 to 100,59,36 to 100,76,6,0,74,46,7,127,0,0,30,97,0,2,3,1,4,0,2,0,123,6,117,0,4,10,19,13,6,2,4,NA,NA,NA,6,0,0,117,0,NA,NA,127,117,NA,6,NA,25,14,776744615.959412,167178.838252791,0,0,10,12,14,14,20,17,23,15,0,0,0,0,1,0,0,1,1,3,NA,NA,NA,NA,0
2020-04-04T192533,41,41,65,129,WAKULLA,2000-05-16T00:00:00.000Z,17022505120.6189,916733.867149366,66,Wakulla,FL,41,65,129,92,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 to 93,46,27 to 65,49,4,0,54,38,0,91,1,0,10,81,1,2,0,3,1,0,4,0,92,5,87,0,0,4,0,7,5,2,3,NA,NA,NA,4,1,0,87,0,NA,NA,92,87,NA,5,NA,25,15,1579533632.64177,279225.038340218,1,3,8,16,13,20,14,9,4,3,0,0,0,1,0,3,0,1,0,0,NA,NA,NA,NA,0
2020-04-04T192533,42,42,5,009,BREVARD,2000-05-16T00:00:00.000Z,28936951380.6763,2600567.11621827,5,Brevard,FL,42,5,9,1122,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 99,53,1 to 94,51,66,0,659,437,26,1115,7,0,89,998,35,30,9,33,43,7,22,0,1119,72,1047,0,3,60,46,23,72,38,34,NA,NA,NA,66,6,0,1046,1,NA,NA,1122,1047,NA,72,NA,199,164,2687643838.87906,793218.333609179,14,21,61,151,148,150,239,179,106,52,1,1,6,9,8,10,20,7,7,3,NA,NA,NA,NA,0
2020-04-04T192533,43,43,53,105,POLK,2000-05-16T00:00:00.000Z,56039729499.5993,1273587.97322649,53,Polk,FL,43,53,105,2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 98,50,3 to 88,51,142,0,1242,853,30,2117,8,0,153,1895,77,48,26,68,69,21,52,4,2107,142,1963,2,18,140,46,74,142,65,76,NA,NA,NA,142,0,0,1955,8,NA,NA,2125,1963,NA,142,NA,192,152,5206715917.89822,388118.956177661,45,40,158,300,321,337,331,320,208,65,1,4,6,18,24,23,27,25,12,2,NA,NA,NA,NA,4
2020-04-04T192533,44,44,49,097,OSCEOLA,2000-05-16T00:00:00.000Z,41974373975.6891,1149911.15232981,49,Osceola,FL,44,49,97,1486,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,45,0 to 91,50,212,0,861,615,10,1476,10,0,236,1129,121,77,48,91,114,44,58,4,1403,216,1187,0,83,185,52,168,216,115,101,NA,NA,NA,212,4,0,1183,4,NA,NA,1486,1187,NA,216,NA,201,124,3899316052.50861,350452.549474464,24,40,123,275,283,246,219,172,83,18,1,2,14,26,37,45,45,32,13,1,NA,NA,NA,NA,4
2020-04-04T192533,45,45,28,055,HIGHLANDS,2000-05-16T00:00:00.000Z,30858531275.5408,973257.170083551,28,Highlands,FL,45,28,55,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 95,50,0 to 85,54,29,0,128,78,22,224,4,0,16,200,12,10,3,17,17,4,9,2,222,30,190,2,6,16,27,14,30,18,12,NA,NA,NA,29,1,0,187,3,NA,NA,228,190,NA,30,NA,50,31,2866885704.30579,296636.719911829,9,1,11,41,31,30,32,37,26,8,1,0,2,6,2,3,3,6,6,1,NA,NA,NA,NA,2
2020-04-04T192533,46,46,36,071,LEE,2000-05-16T00:00:00.000Z,22734524817.4646,1913267.0220598,36,Lee,FL,46,36,71,3596,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 100,52,10 to 100,56,330,0,2095,1440,61,3567,28,1,249,3282,65,109,166,73,138,144,66,11,3577,348,3229,0,19,93,43,229,348,175,170,NA,NA,NA,329,18,1,3222,7,NA,NA,3596,3229,NA,348,NA,518,438,2112333669.17714,583283.842331616,53,40,228,491,504,590,614,592,363,119,0,1,18,45,41,47,59,71,53,13,NA,NA,NA,NA,11
2020-04-04T192533,47,47,11,021,COLLIER,2000-05-16T00:00:00.000Z,55941206045.6423,1903355.15661929,11,Collier,FL,47,11,21,2051,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 103,54,6 to 94,55,183,0,1193,846,12,1959,92,0,260,1681,110,81,82,58,136,55,30,2,2025,221,1804,0,26,142,167,92,221,112,108,NA,NA,NA,183,38,0,1751,53,NA,NA,2051,1804,NA,221,NA,320,307,5197102107.68439,580181.883282756,13,27,135,269,258,272,344,357,275,100,0,1,17,34,15,24,46,38,38,8,NA,NA,NA,NA,2
2020-04-04T192533,48,48,13,025,MIAMI-DADE,2000-05-16T00:00:00.000Z,55073375763.8941,1774363.00496543,13,Dade,FL,48,13,25,20774,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 115,48,0 to 103,48,3847,0,10785,9662,327,20653,120,1,817,19592,365,310,2969,611,708,2939,243,31,20621,3890,16720,11,153,405,610,719,3890,2097,1738,NA,NA,NA,3846,43,1,16651,74,NA,NA,20774,16725,NA,3890,NA,2073,1733,5114451079.58835,540836.793924443,258,331,1367,3535,3611,3775,3231,2634,1369,624,11,27,269,714,684,790,620,444,230,91,NA,NA,NA,NA,31
2020-04-04T192533,49,49,44,087,MONROE,2000-05-16T00:00:00.000Z,28308543761.6011,4591181.83897766,44,Monroe,FL,49,44,87,448,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 92,50,19 to 80,48,37,0,256,188,4,428,20,0,55,341,52,14,18,10,32,3,7,2,354,42,312,0,94,94,124,29,42,21,20,NA,NA,NA,37,5,0,299,13,NA,NA,448,312,NA,42,NA,121,108,2629619857.16548,1399292.97354894,5,4,29,58,73,85,94,66,22,12,0,0,5,7,4,10,7,4,5,0,NA,NA,NA,NA,2
2020-04-04T192533,50,50,57,113,SANTA ROSA,2000-05-16T00:00:00.000Z,28109274128.0588,1198564.1555946,55,Santa Rosa,FL,50,57,113,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 98,41,0 to 84,45,50,0,369,249,2,620,0,0,39,552,29,23,15,12,42,0,8,2,620,50,569,1,0,45,4,22,50,30,20,NA,NA,NA,50,0,0,570,0,NA,NA,620,570,NA,50,NA,416,174,2596863920.94926,364280.718031263,39,28,68,109,102,105,64,69,30,6,2,0,9,8,6,6,9,7,3,0,NA,NA,NA,NA,2
2020-04-04T192533,51,51,66,131,WALTON,2000-05-16T00:00:00.000Z,29260992908.4669,1216747.48888053,67,Walton,FL,51,66,131,168,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,48,20 to 90,54,14,0,94,71,3,157,11,0,38,102,28,13,1,7,15,1,5,0,168,21,147,0,0,16,38,12,21,8,13,NA,NA,NA,14,7,0,143,4,NA,NA,168,147,NA,21,NA,23,17,2708101782.46999,370154.781284707,6,3,15,16,25,34,30,26,10,3,0,0,3,2,1,5,3,2,4,1,NA,NA,NA,NA,0
2020-04-04T192533,52,52,32,063,JACKSON,2000-05-16T00:00:00.000Z,26457674355.9754,735287.597926583,32,Jackson,FL,52,32,63,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16 to 88,47,28 to 38,32,3,0,66,42,4,110,2,0,16,82,14,3,0,1,4,0,0,0,108,4,103,1,4,18,5,8,4,1,3,NA,NA,NA,3,1,0,103,1,NA,NA,112,104,NA,4,NA,7,4,2452499072.79567,223828.324060307,0,0,13,23,15,19,18,11,9,3,0,0,0,3,1,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,53,53,67,133,WASHINGTON,2000-05-16T00:00:00.000Z,17212291868.187,801011.879871898,68,Washington,FL,53,67,133,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5 to 86,50,53 to 53,53,1,0,40,21,7,68,0,0,18,44,6,0,1,0,0,0,1,0,65,1,64,0,3,20,2,2,1,1,0,NA,NA,NA,1,0,0,64,0,NA,NA,68,64,NA,1,NA,9,9,1594396648.51196,243766.072259733,0,1,3,10,17,8,14,9,5,1,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,54,54,45,089,NASSAU,2000-05-16T00:00:00.000Z,17668341931.5773,1275144.97327404,45,Nassau,FL,54,45,89,350,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1 to 92,49,24 to 84,55,21,0,206,124,20,347,3,0,16,318,16,7,5,9,17,0,4,0,350,21,329,0,0,18,8,10,21,10,11,NA,NA,NA,21,0,0,326,3,NA,NA,350,329,NA,21,NA,21,18,1641620662.32831,388721.737801268,3,6,27,58,55,51,68,44,31,7,0,0,1,3,3,2,4,6,2,0,NA,NA,NA,NA,0
2020-04-04T192533,55,55,22,043,GLADES,2000-05-16T00:00:00.000Z,27470534483.1281,776973.436241095,22,Glades,FL,55,22,43,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26 to 90,54,30 to 89,67,4,0,4,9,1,14,0,0,3,11,0,0,1,3,1,0,3,1,14,4,10,0,0,0,1,2,4,3,1,NA,NA,NA,4,0,0,10,0,NA,NA,14,10,NA,4,NA,2,1,2551976411.00452,236757.936928168,0,0,0,3,2,3,1,2,1,2,0,0,0,1,0,0,0,1,1,1,NA,NA,NA,NA,1
2020-04-04T192533,56,56,8,015,CHARLOTTE,2000-05-16T00:00:00.000Z,19647662652.4031,1306868.96108577,8,Charlotte,FL,56,8,15,515,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 98,56,0 to 94,62,46,0,297,208,10,511,4,0,32,477,6,14,21,11,19,16,11,1,511,46,465,0,4,17,1,24,46,17,29,NA,NA,NA,46,0,0,462,3,NA,NA,515,465,NA,46,NA,73,62,1825525431.11919,398247.923422686,10,9,27,40,54,73,88,113,61,38,1,0,2,3,1,9,5,14,6,5,NA,NA,NA,NA,1
2020-04-04T192533,57,57,58,115,SARASOTA,2000-05-16T00:00:00.000Z,16244595346.2406,866480.222854252,56,Sarasota,FL,57,58,115,1209,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 115,59,4 to 99,64,116,0,670,529,10,1176,33,0,396,762,51,46,22,61,69,10,50,7,1199,129,1069,1,10,304,82,96,129,58,71,NA,NA,NA,116,13,0,1051,19,NA,NA,1209,1070,NA,129,NA,217,128,1509311882.53409,264158.506465067,19,16,52,109,118,155,180,213,209,138,1,0,4,6,10,16,17,31,30,14,NA,NA,NA,NA,7
2020-04-04T192533,58,58,14,027,DESOTO,2000-05-16T00:00:00.000Z,17811561535.2703,552611.74528102,14,Desoto,FL,58,14,27,157,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2 to 92,55,27 to 92,58,11,0,91,64,2,156,1,0,51,105,1,5,1,5,6,0,5,1,154,11,143,0,3,8,71,18,11,8,3,NA,NA,NA,11,0,0,142,1,NA,NA,157,143,NA,11,NA,3,0,1654926851.96404,168390.780925558,3,1,8,27,18,12,28,25,28,7,0,0,0,4,0,0,3,0,2,2,NA,NA,NA,NA,1
2020-04-04T192533,59,59,18,035,FLAGLER,2000-05-16T00:00:00.000Z,13936478366.7697,723300.597094917,18,Flagler,FL,59,18,35,347,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 93,54,17 to 77,59,27,0,198,139,10,344,3,0,23,303,21,19,2,8,23,1,5,1,345,29,314,2,2,5,54,17,29,15,14,NA,NA,NA,27,2,0,313,1,NA,NA,347,314,NA,29,NA,58,32,1294754947.55994,220559.838719988,4,2,18,39,49,46,67,78,33,11,0,0,1,1,2,4,11,8,2,0,NA,NA,NA,NA,1
2020-04-04T192533,60,60,26,051,HENDRY,2000-05-16T00:00:00.000Z,33164247954.1707,952053.303145101,26,Hendry,FL,60,26,51,114,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 to 90,50,28 to 70,42,6,0,67,44,3,113,1,0,10,103,1,4,0,2,4,0,2,0,114,6,108,0,0,8,4,2,6,3,3,NA,NA,NA,6,0,0,107,1,NA,NA,114,108,NA,6,NA,13,12,3080878042.06929,290231.154940413,0,4,6,19,21,13,22,14,9,6,0,0,0,2,2,1,0,1,0,0,NA,NA,NA,NA,0
2020-04-04T192533,61,61,31,061,INDIAN RIVER,2000-05-16T00:00:00.000Z,14211052094.6021,768080.956031033,31,Indian River,FL,61,31,61,581,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 105,57,8 to 88,57,44,0,348,226,7,571,10,0,56,483,42,24,3,23,37,3,10,0,565,50,515,0,16,51,19,31,50,30,20,NA,NA,NA,44,6,0,513,2,NA,NA,581,515,NA,50,NA,108,60,1319798862.49319,234087.653130679,8,9,29,44,56,86,116,125,76,31,0,1,2,6,2,9,9,12,8,1,NA,NA,NA,NA,0
2020-04-04T192533,62,62,6,011,BROWARD,2000-05-16T00:00:00.000Z,33839548761.036,958026.061896544,6,Broward,FL,62,6,11,16202,NA,NA,NA,NA,NA,NA,NA,NA,NA,19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 106,48,0 to 97,49,1722,0,8085,6638,1479,16061,141,0,1085,14575,542,564,690,511,923,630,212,32,16122,1765,14343,14,80,613,835,833,1765,961,769,NA,NA,NA,1722,43,0,14253,95,NA,NA,16202,14348,NA,1765,NA,939,703,3142374056.01305,291881.846057183,140,185,1113,2785,3012,3064,2750,1869,854,411,2,8,148,276,306,320,333,222,103,46,NA,NA,NA,NA,32
2020-04-04T192533,63,63,17,033,ESCAMBIA,2000-05-16T00:00:00.000Z,19152061307.8204,1448408.40435881,17,Escambia,FL,63,17,33,1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 100,44,2 to 94,43,111,0,920,582,8,1343,167,0,71,1398,41,61,40,17,81,28,9,1,1508,118,1390,0,2,62,48,22,118,61,57,NA,NA,NA,111,7,0,1230,160,NA,NA,1510,1390,NA,118,NA,108,78,1767890300.40206,439974.169549806,57,51,158,290,233,244,223,148,85,21,1,1,20,22,20,17,16,12,8,1,NA,NA,NA,NA,1
2020-04-04T192533,64,64,47,093,OKEECHOBEE,2000-05-16T00:00:00.000Z,24844271086.3607,893974.023125111,47,Okeechobee,FL,64,47,93,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4 to 97,51,33 to 74,49,2,0,48,44,8,97,3,0,24,69,7,0,3,0,2,0,1,0,98,3,95,0,2,27,2,1,3,2,1,NA,NA,NA,2,1,0,93,2,NA,NA,100,95,NA,3,NA,2,1,2307690905.70045,272539.677334045,1,4,9,11,15,11,21,13,11,3,0,0,0,1,1,0,0,1,0,0,NA,NA,NA,NA,0
2020-04-04T192533,65,65,19,037,FRANKLIN,2000-05-16T00:00:00.000Z,15589551427.4073,1467124.86409578,19,Franklin,FL,65,19,37,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7 to 84,53,25 to 25,25,0,0,11,13,1,24,1,0,4,19,2,1,0,0,1,0,0,0,25,1,24,0,0,7,1,0,1,0,1,NA,NA,NA,0,1,0,24,0,NA,NA,25,24,NA,1,NA,4,4,1445840682.56789,446544.245992026,0,1,3,2,1,4,6,4,4,0,0,0,0,1,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T192533,66,66,1,001,ALACHUA,2000-05-16T00:00:00.000Z,27023240533.1793,892726.558557937,1,Alachua,FL,66,1,1,2102,NA,NA,NA,NA,NA,NA,NA,NA,NA,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 101,42,2 to 91,42,110,0,1258,807,37,2065,37,0,168,1900,34,40,53,23,51,49,16,0,2088,116,1969,3,14,82,71,21,116,53,63,NA,NA,NA,110,6,0,1939,31,NA,NA,2102,1970,NA,116,NA,62,50,2510756491.26947,272135.471452184,73,33,332,468,315,253,254,212,88,35,1,0,23,26,13,17,18,13,3,1,NA,NA,NA,NA,0
2020-04-04T192533,67,67,55,109,ST. JOHNS,2000-05-16T00:00:00.000Z,17847916417.1672,1130719.73111295,58,St. Johns,FL,67,55,109,1924,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 96,49,9 to 91,53,129,0,1062,786,76,1918,6,0,160,1689,75,65,32,35,82,26,24,2,1882,132,1748,2,42,132,120,104,132,70,61,NA,NA,NA,129,3,0,1747,2,NA,NA,1924,1749,NA,132,NA,134,115,1658206648.51031,344848.248220385,36,46,132,252,341,363,335,250,122,45,0,3,8,12,11,30,35,27,5,1,NA,NA,NA,NA,2
2020-04-04T192533,68,999,999,999,Unknown,NA,NA,NA,64,Unknown,FL,68,999,999,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 to 96,60,23 to 87,55,7,0,37,41,2,63,17,0,0,80,0,0,10,0,0,10,0,0,37,10,27,0,43,0,0,0,10,3,7,NA,NA,NA,7,3,0,16,11,NA,NA,80,27,NA,10,NA,13,11,426757389.663452,73231.2921286601,0,0,5,11,4,12,8,15,11,12,0,0,2,2,0,0,2,1,1,2,NA,NA,NA,NA,0
2020-04-04T232653,1,1,21,041,GILCHRIST,2000-05-16T00:00:00.000Z,9908353355.45099,487300.011359113,21,Gilchrist,FL,1,21,41,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 89,46,NA,NA,0,0,35,26,0,61,0,0,5,56,0,0,0,0,0,0,0,0,61,0,61,0,0,1,2,0,0,0,0,NA,NA,NA,0,0,0,61,0,NA,NA,61,61,NA,0,NA,1,1,920490830.042053,148547.348006441,3,1,8,6,13,7,7,7,7,2,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T232653,2,2,54,107,PUTNAM,2000-05-16T00:00:00.000Z,23058687375.9514,762967.677232753,54,Putnam,FL,2,54,107,471,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 97,49,14 to 82,51,18,0,275,173,23,470,1,0,98,361,12,12,1,5,14,0,4,1,466,18,447,1,5,54,20,89,18,9,9,NA,NA,NA,18,0,0,447,1,NA,NA,471,448,NA,18,NA,34,33,2142439482.67719,232574.925675008,13,9,39,68,64,71,89,57,45,16,0,1,2,0,2,5,2,5,1,0,NA,NA,NA,NA,1
2020-04-04T232653,3,3,62,123,TAYLOR,2000-05-16T00:00:00.000Z,28917470565.3829,877252.709451284,62,Taylor,FL,3,62,123,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19 to 81,51,NA,NA,0,0,26,20,0,46,0,0,5,40,1,0,0,0,0,0,0,0,46,0,46,0,0,6,0,0,0,0,0,NA,NA,NA,0,0,0,46,0,NA,NA,46,46,NA,0,NA,3,3,2685252568.13834,267348.178950349,0,0,2,5,9,8,14,5,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,0
2020-04-04T232653,4,4,46,091,OKALOOSA,2000-05-16T00:00:00.000Z,25621585036.2256,1087058.00438284,46,Okaloosa,FL,4,46,91,491,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 93,45,3 to 87,52,56,0,290,185,16,486,4,1,75,375,41,34,3,22,51,0,8,1,449,59,390,0,42,55,18,69,59,31,28,NA,NA,NA,55,3,1,389,1,NA,NA,491,390,NA,59,NA,232,152,2369222670.29688,330553.160278386,22,18,32,91,82,74,82,51,30,8,1,0,2,12,8,8,8,9,10,1,NA,NA,NA,NA,1
2020-04-04T232653,5,5,7,013,CALHOUN,2000-05-16T00:00:00.000Z,16048085397.4672,631344.00909672,7,Calhoun,FL,5,7,13,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14 to 88,52,26 to 88,62,3,0,15,12,2,29,0,0,1,25,3,0,1,2,0,1,2,0,29,3,26,0,0,2,2,0,3,1,1,NA,NA,NA,3,0,0,26,0,NA,NA,29,26,NA,3,NA,7,6,1487626835.10838,192207.890331272,0,1,3,4,5,1,4,5,5,1,0,0,0,1,0,0,0,1,0,1,NA,NA,NA,NA,0
2020-04-04T232653,6,6,50,099,PALM BEACH,2000-05-16T00:00:00.000Z,61491591969.0616,1522726.89747538,50,Palm Beach,FL,6,50,99,5243,NA,NA,NA,NA,NA,NA,NA,NA,NA,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 110,52,0 to 99,58,923,0,2967,2201,75,5188,53,2,314,4822,107,80,677,197,173,632,149,35,5158,954,4201,3,85,140,526,194,954,490,455,NA,NA,NA,921,31,2,4180,21,NA,NA,5243,4201,NA,954,NA,650,536,5710098601.29486,464192.459734082,80,86,350,740,746,841,825,764,532,258,4,2,56,94,108,138,147,177,159,68,NA,NA,NA,NA,35
2020-04-04T232653,7,7,56,111,ST. LUCIE,2000-05-16T00:00:00.000Z,16149484820.9557,829518.692770346,59,St. Lucie,FL,7,56,111,967,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 98,51,18 to 95,58,74,0,547,373,47,962,5,0,85,849,33,40,1,35,51,1,24,3,947,76,871,0,20,80,14,40,76,35,41,NA,NA,NA,74,2,0,868,3,NA,NA,967,871,NA,76,NA,73,68,1499679486.67142,252832.323289834,23,31,62,119,135,159,156,147,95,40,0,0,4,6,6,10,19,18,9,4,NA,NA,NA,NA,3
2020-04-04T232653,8,8,51,101,PASCO,2000-05-16T00:00:00.000Z,21260807285.8637,739390.643597644,51,Pasco,FL,8,51,101,2062,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 95,50,1 to 82,47,86,0,1268,788,6,2043,19,0,112,1888,62,36,27,27,64,8,18,2,2039,90,1948,1,23,87,58,69,90,46,44,NA,NA,NA,86,4,0,1933,15,NA,NA,2062,1948,NA,90,NA,246,160,1975344274.45807,225211.500752162,38,54,128,251,327,370,388,307,151,45,1,1,8,10,19,17,17,15,2,0,NA,NA,NA,NA,2
2020-04-04T232653,9,9,20,039,GADSDEN,2000-05-16T00:00:00.000Z,14744963472.2481,673612.426077503,20,Gadsden,FL,9,20,39,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0 to 90,49,32 to 81,50,4,0,44,25,1,69,0,1,5,61,4,2,2,0,3,1,0,0,70,4,66,0,0,2,4,4,4,2,2,NA,NA,NA,3,0,1,66,0,NA,NA,70,66,NA,4,NA,11,11,1367889846.39806,205127.330650714,4,0,2,12,6,20,9,10,5,1,0,0,0,2,0,1,0,0,1,0,NA,NA,NA,NA,0
