timestamp,county,covid_hospitalizations,covid_hospitalizations_update_9_29_remove_minus
2020-07-29T070136,LAKE,101,NA
2020-07-29T070136,LEE,198,NA
2020-07-29T070136,LEON,78,NA
2020-07-29T070136,MADISON,0,NA
2020-07-29T070136,MANATEE,123,NA
2020-07-29T070136,MARION,119,NA
2020-07-29T070136,MARTIN,31,NA
2020-07-29T070136,MIAMI-DADE,"2,046",NA
2020-07-29T070136,MONROE,16,NA
2020-07-29T070136,NASSAU,2,NA
2020-07-29T070136,OKALOOSA,51,NA
2020-07-29T070136,OKEECHOBEE,13,NA
2020-07-29T070136,ORANGE,521,NA
2020-07-29T070136,OSCEOLA,169,NA
2020-07-29T070136,PALM BEACH,601,NA
2020-07-29T070136,PASCO,108,NA
2020-07-29T070136,PINELLAS,392,NA
2020-07-29T070136,POLK,290,NA
2020-07-29T070136,PUTNAM,17,NA
2020-07-29T070136,SANTA ROSA,24,NA
2020-07-29T070136,SARASOTA,145,NA
2020-07-29T070136,SEMINOLE,145,NA
2020-07-29T070136,ST. JOHNS,36,NA
2020-07-29T070136,ST. LUCIE,175,NA
2020-07-29T070136,SUMTER,29,NA
2020-07-29T070136,SUWANNEE,0,NA
2020-07-29T070136,TAYLOR,0,NA
2020-07-29T070136,UNION,0,NA
2020-07-29T070136,VOLUSIA,145,NA
2020-07-29T070136,WALTON,12,NA
2020-07-29T070136,WASHINGTON,4,NA
2020-07-29T070136,All,"8,992",NA
2020-07-29T120032,ALACHUA,138,NA
2020-07-29T120032,BAKER,35,NA
2020-07-29T120032,BAY,85,NA
2020-07-29T120032,BRADFORD,0,NA
2020-07-29T120032,BREVARD,119,NA
2020-07-29T120032,BROWARD,"1,267",NA
2020-07-29T120032,CALHOUN,0,NA
2020-07-29T120032,CHARLOTTE,57,NA
2020-07-29T120032,CITRUS,25,NA
2020-07-29T120032,CLAY,75,NA
2020-07-29T120032,COLLIER,138,NA
2020-07-29T120032,COLUMBIA,31,NA
2020-07-29T120032,DESOTO,3,NA
2020-07-29T120032,DUVAL,463,NA
2020-07-29T120032,ESCAMBIA,185,NA
2020-07-29T120032,FLAGLER,24,NA
2020-07-29T120032,FRANKLIN,0,NA
2020-07-29T120032,GADSDEN,34,NA
2020-07-29T120032,GULF,4,NA
2020-07-29T120032,HARDEE,0,NA
2020-07-29T120032,HENDRY,7,NA
2020-07-29T120032,HERNANDO,66,NA
2020-07-29T120032,HIGHLANDS,53,NA
2020-07-29T120032,HILLSBOROUGH,476,NA
2020-07-29T120032,HOLMES,1,NA
2020-07-29T120032,INDIAN RIVER,26,NA
2020-07-29T120032,JACKSON,18,NA
2020-07-29T120032,LAKE,99,NA
2020-07-29T120032,LEE,180,NA
2020-07-29T120032,LEON,79,NA
2020-07-29T120032,MADISON,0,NA
2020-07-29T120032,MANATEE,124,NA
2020-07-29T120032,MARION,113,NA
2020-07-29T120032,MARTIN,29,NA
2020-07-29T120032,MIAMI-DADE,"1,946",NA
2020-07-29T120032,MONROE,16,NA
2020-07-29T120032,NASSAU,3,NA
2020-07-29T120032,OKALOOSA,54,NA
2020-07-29T120032,OKEECHOBEE,15,NA
2020-07-29T120032,ORANGE,497,NA
2020-07-29T120032,OSCEOLA,168,NA
2020-07-29T120032,PALM BEACH,561,NA
2020-07-29T120032,PASCO,104,NA
2020-07-29T120032,PINELLAS,376,NA
2020-07-29T120032,POLK,308,NA
2020-07-29T120032,PUTNAM,17,NA
2020-07-29T120032,SANTA ROSA,27,NA
2020-07-29T120032,SARASOTA,145,NA
2020-07-29T120032,SEMINOLE,134,NA
2020-07-29T120032,ST. JOHNS,35,NA
2020-07-29T120032,ST. LUCIE,179,NA
2020-07-29T120032,SUMTER,32,NA
2020-07-29T120032,SUWANNEE,0,NA
2020-07-29T120032,TAYLOR,0,NA
2020-07-29T120032,UNION,0,NA
2020-07-29T120032,VOLUSIA,137,NA
2020-07-29T120032,WALTON,12,NA
2020-07-29T120032,WASHINGTON,4,NA
2020-07-29T120032,All,"8,724",NA
2020-07-29T190113,ALACHUA,138,NA
2020-07-29T190113,BAKER,35,NA
2020-07-29T190113,BAY,85,NA
2020-07-29T190113,BRADFORD,0,NA
2020-07-29T190113,BREVARD,119,NA
2020-07-29T190113,BROWARD,"1,267",NA
2020-07-29T190113,CALHOUN,0,NA
2020-07-29T190113,CHARLOTTE,57,NA
2020-07-29T190113,CITRUS,25,NA
2020-07-29T190113,CLAY,75,NA
2020-07-29T190113,COLLIER,134,NA
2020-07-29T190113,COLUMBIA,31,NA
2020-07-29T190113,DESOTO,3,NA
2020-07-29T190113,DUVAL,463,NA
2020-07-29T190113,ESCAMBIA,185,NA
2020-07-29T190113,FLAGLER,24,NA
2020-07-29T190113,FRANKLIN,0,NA
2020-07-29T190113,GADSDEN,34,NA
2020-07-29T190113,GULF,4,NA
2020-07-29T190113,HARDEE,0,NA
2020-07-29T190113,HENDRY,7,NA
2020-07-29T190113,HERNANDO,66,NA
2020-07-29T190113,HIGHLANDS,53,NA
2020-07-29T190113,HILLSBOROUGH,476,NA
2020-07-29T190113,HOLMES,1,NA
2020-07-29T190113,INDIAN RIVER,26,NA
2020-07-29T190113,JACKSON,18,NA
2020-07-29T190113,LAKE,99,NA
2020-07-29T190113,LEE,180,NA
2020-07-29T190113,LEON,79,NA
2020-07-29T190113,MADISON,0,NA
2020-07-29T190113,MANATEE,124,NA
2020-07-29T190113,MARION,113,NA
2020-07-29T190113,MARTIN,29,NA
2020-07-29T190113,MIAMI-DADE,"1,946",NA
2020-07-29T190113,MONROE,16,NA
2020-07-29T190113,NASSAU,3,NA
2020-07-29T190113,OKALOOSA,54,NA
2020-07-29T190113,OKEECHOBEE,15,NA
2020-07-29T190113,ORANGE,500,NA
2020-07-29T190113,OSCEOLA,168,NA
2020-07-29T190113,PALM BEACH,561,NA
2020-07-29T190113,PASCO,104,NA
2020-07-29T190113,PINELLAS,376,NA
2020-07-29T190113,POLK,308,NA
2020-07-29T190113,PUTNAM,17,NA
2020-07-29T190113,SANTA ROSA,27,NA
2020-07-29T190113,SARASOTA,145,NA
2020-07-29T190113,SEMINOLE,134,NA
2020-07-29T190113,ST. JOHNS,35,NA
2020-07-29T190113,ST. LUCIE,176,NA
2020-07-29T190113,SUMTER,32,NA
2020-07-29T190113,SUWANNEE,0,NA
2020-07-29T190113,TAYLOR,0,NA
2020-07-29T190113,UNION,0,NA
2020-07-29T190113,VOLUSIA,137,NA
2020-07-29T190113,WALTON,12,NA
2020-07-29T190113,WASHINGTON,4,NA
2020-07-29T190113,All,"8,720",NA
2020-07-30T070225,ALACHUA,138,NA
2020-07-30T070225,BAKER,35,NA
2020-07-30T070225,BAY,85,NA
2020-07-30T070225,BRADFORD,0,NA
2020-07-30T070225,BREVARD,119,NA
2020-07-30T070225,BROWARD,"1,267",NA
2020-07-30T070225,CALHOUN,0,NA
2020-07-30T070225,CHARLOTTE,57,NA
2020-07-30T070225,CITRUS,25,NA
2020-07-30T070225,CLAY,75,NA
2020-07-30T070225,COLLIER,134,NA
2020-07-30T070225,COLUMBIA,31,NA
2020-07-30T070225,DESOTO,3,NA
2020-07-30T070225,DUVAL,463,NA
2020-07-30T070225,ESCAMBIA,185,NA
2020-07-30T070225,FLAGLER,24,NA
2020-07-30T070225,FRANKLIN,0,NA
2020-07-30T070225,GADSDEN,34,NA
2020-07-30T070225,GULF,4,NA
2020-07-30T070225,HARDEE,0,NA
2020-07-30T070225,HENDRY,7,NA
2020-07-30T070225,HERNANDO,66,NA
2020-07-30T070225,HIGHLANDS,53,NA
2020-07-30T070225,HILLSBOROUGH,476,NA
2020-07-30T070225,HOLMES,1,NA
2020-07-30T070225,INDIAN RIVER,26,NA
2020-07-30T070225,JACKSON,18,NA
2020-07-30T070225,LAKE,99,NA
2020-07-30T070225,LEE,180,NA
2020-07-30T070225,LEON,79,NA
2020-07-30T070225,MADISON,0,NA
2020-07-30T070225,MANATEE,124,NA
2020-07-30T070225,MARION,113,NA
2020-07-30T070225,MARTIN,29,NA
2020-07-30T070225,MIAMI-DADE,"1,946",NA
2020-07-30T070225,MONROE,16,NA
2020-07-30T070225,NASSAU,3,NA
2020-07-30T070225,OKALOOSA,54,NA
2020-07-30T070225,OKEECHOBEE,15,NA
2020-07-30T070225,ORANGE,500,NA
2020-07-30T070225,OSCEOLA,168,NA
2020-07-30T070225,PALM BEACH,561,NA
2020-07-30T070225,PASCO,104,NA
2020-07-30T070225,PINELLAS,376,NA
2020-07-30T070225,POLK,308,NA
2020-07-30T070225,PUTNAM,17,NA
2020-07-30T070225,SANTA ROSA,27,NA
2020-07-30T070225,SARASOTA,145,NA
2020-07-30T070225,SEMINOLE,134,NA
2020-07-30T070225,ST. JOHNS,35,NA
2020-07-30T070225,ST. LUCIE,176,NA
2020-07-30T070225,SUMTER,32,NA
2020-07-30T070225,SUWANNEE,0,NA
2020-07-30T070225,TAYLOR,0,NA
2020-07-30T070225,UNION,0,NA
2020-07-30T070225,VOLUSIA,137,NA
2020-07-30T070225,WALTON,12,NA
2020-07-30T070225,WASHINGTON,4,NA
2020-07-30T070225,All,"8,720",NA
2020-07-30T120211,ALACHUA,145,NA
2020-07-30T120211,BAKER,35,NA
2020-07-30T120211,BAY,85,NA
2020-07-30T120211,BRADFORD,0,NA
2020-07-30T120211,BREVARD,119,NA
2020-07-30T120211,BROWARD,"1,273",NA
2020-07-30T120211,CALHOUN,0,NA
2020-07-30T120211,CHARLOTTE,55,NA
2020-07-30T120211,CITRUS,25,NA
2020-07-30T120211,CLAY,75,NA
2020-07-30T120211,COLLIER,134,NA
2020-07-30T120211,COLUMBIA,31,NA
2020-07-30T120211,DESOTO,3,NA
2020-07-30T120211,DUVAL,463,NA
2020-07-30T120211,ESCAMBIA,182,NA
2020-07-30T120211,FLAGLER,24,NA
2020-07-30T120211,FRANKLIN,0,NA
2020-07-30T120211,GADSDEN,34,NA
2020-07-30T120211,GULF,4,NA
2020-07-30T120211,HARDEE,0,NA
2020-07-30T120211,HENDRY,8,NA
2020-07-30T120211,HERNANDO,66,NA
2020-07-30T120211,HIGHLANDS,53,NA
2020-07-30T120211,HILLSBOROUGH,475,NA
2020-07-30T120211,HOLMES,1,NA
2020-07-30T120211,INDIAN RIVER,26,NA
2020-07-30T120211,JACKSON,18,NA
2020-07-30T120211,LAKE,99,NA
2020-07-30T120211,LEE,176,NA
2020-07-30T120211,LEON,79,NA
2020-07-30T120211,MADISON,0,NA
2020-07-30T120211,MANATEE,124,NA
2020-07-30T120211,MARION,113,NA
2020-07-30T120211,MARTIN,29,NA
2020-07-30T120211,MIAMI-DADE,"1,839",NA
2020-07-30T120211,MONROE,16,NA
2020-07-30T120211,NASSAU,3,NA
2020-07-30T120211,OKALOOSA,55,NA
2020-07-30T120211,OKEECHOBEE,12,NA
2020-07-30T120211,ORANGE,500,NA
2020-07-30T120211,OSCEOLA,172,NA
2020-07-30T120211,PALM BEACH,559,NA
2020-07-30T120211,PASCO,97,NA
2020-07-30T120211,PINELLAS,380,NA
2020-07-30T120211,POLK,308,NA
2020-07-30T120211,PUTNAM,17,NA
2020-07-30T120211,SANTA ROSA,28,NA
2020-07-30T120211,SARASOTA,141,NA
2020-07-30T120211,SEMINOLE,130,NA
2020-07-30T120211,ST. JOHNS,32,NA
2020-07-30T120211,ST. LUCIE,174,NA
2020-07-30T120211,SUMTER,32,NA
2020-07-30T120211,SUWANNEE,0,NA
2020-07-30T120211,TAYLOR,0,NA
2020-07-30T120211,UNION,0,NA
2020-07-30T120211,VOLUSIA,142,NA
2020-07-30T120211,WALTON,12,NA
2020-07-30T120211,WASHINGTON,4,NA
2020-07-30T120211,All,"8,607",NA
2020-07-30T190029,ALACHUA,148,NA
2020-07-30T190029,BAKER,34,NA
2020-07-30T190029,BAY,83,NA
2020-07-30T190029,BRADFORD,0,NA
2020-07-30T190029,BREVARD,114,NA
2020-07-30T190029,BROWARD,"1,232",NA
2020-07-30T190029,CALHOUN,0,NA
2020-07-30T190029,CHARLOTTE,55,NA
2020-07-30T190029,CITRUS,24,NA
2020-07-30T190029,CLAY,77,NA
2020-07-30T190029,COLLIER,132,NA
2020-07-30T190029,COLUMBIA,38,NA
2020-07-30T190029,DESOTO,4,NA
2020-07-30T190029,DUVAL,469,NA
2020-07-30T190029,ESCAMBIA,202,NA
2020-07-30T190029,FLAGLER,21,NA
2020-07-30T190029,FRANKLIN,0,NA
2020-07-30T190029,GADSDEN,61,NA
2020-07-30T190029,GULF,6,NA
2020-07-30T190029,HARDEE,0,NA
2020-07-30T190029,HENDRY,8,NA
2020-07-30T190029,HERNANDO,64,NA
2020-07-30T190029,HIGHLANDS,57,NA
2020-07-30T190029,HILLSBOROUGH,460,NA
2020-07-30T190029,HOLMES,0,NA
2020-07-30T190029,INDIAN RIVER,23,NA
2020-07-30T190029,JACKSON,16,NA
2020-07-30T190029,LAKE,89,NA
2020-07-30T190029,LEE,168,NA
2020-07-30T190029,LEON,78,NA
2020-07-30T190029,MADISON,0,NA
2020-07-30T190029,MANATEE,120,NA
2020-07-30T190029,MARION,106,NA
2020-07-30T190029,MARTIN,35,NA
2020-07-30T190029,MIAMI-DADE,"1,827",NA
2020-07-30T190029,MONROE,12,NA
2020-07-30T190029,NASSAU,5,NA
2020-07-30T190029,OKALOOSA,53,NA
2020-07-30T190029,OKEECHOBEE,12,NA
2020-07-30T190029,ORANGE,459,NA
2020-07-30T190029,OSCEOLA,146,NA
2020-07-30T190029,PALM BEACH,532,NA
2020-07-30T190029,PASCO,90,NA
2020-07-30T190029,PINELLAS,372,NA
2020-07-30T190029,POLK,278,NA
2020-07-30T190029,PUTNAM,15,NA
2020-07-30T190029,SANTA ROSA,27,NA
2020-07-30T190029,SARASOTA,133,NA
2020-07-30T190029,SEMINOLE,125,NA
2020-07-30T190029,ST. JOHNS,32,NA
2020-07-30T190029,ST. LUCIE,170,NA
2020-07-30T190029,SUMTER,35,NA
2020-07-30T190029,SUWANNEE,0,NA
2020-07-30T190029,TAYLOR,0,NA
2020-07-30T190029,UNION,0,NA
2020-07-30T190029,VOLUSIA,133,NA
2020-07-30T190029,WALTON,11,NA
2020-07-30T190029,WASHINGTON,4,NA
2020-07-30T190029,All,"8,395",NA
2020-07-31T070208,ALACHUA,148,NA
2020-07-31T070208,BAKER,34,NA
2020-07-31T070208,BAY,83,NA
2020-07-31T070208,BRADFORD,0,NA
2020-07-31T070208,BREVARD,114,NA
2020-07-31T070208,BROWARD,"1,232",NA
2020-07-31T070208,CALHOUN,0,NA
2020-07-31T070208,CHARLOTTE,55,NA
2020-07-31T070208,CITRUS,24,NA
2020-07-31T070208,CLAY,77,NA
2020-07-31T070208,COLLIER,132,NA
2020-07-31T070208,COLUMBIA,38,NA
2020-07-31T070208,DESOTO,4,NA
2020-07-31T070208,DUVAL,469,NA
2020-07-31T070208,ESCAMBIA,202,NA
2020-07-31T070208,FLAGLER,21,NA
2020-07-31T070208,FRANKLIN,0,NA
2020-07-31T070208,GADSDEN,61,NA
2020-07-31T070208,GULF,6,NA
2020-07-31T070208,HARDEE,0,NA
2020-07-31T070208,HENDRY,8,NA
2020-07-31T070208,HERNANDO,64,NA
2020-07-31T070208,HIGHLANDS,57,NA
2020-07-31T070208,HILLSBOROUGH,460,NA
2020-07-31T070208,HOLMES,0,NA
2020-07-31T070208,INDIAN RIVER,23,NA
2020-07-31T070208,JACKSON,16,NA
2020-07-31T070208,LAKE,89,NA
2020-07-31T070208,LEE,168,NA
2020-07-31T070208,LEON,78,NA
2020-07-31T070208,MADISON,0,NA
2020-07-31T070208,MANATEE,120,NA
2020-07-31T070208,MARION,106,NA
2020-07-31T070208,MARTIN,35,NA
2020-07-31T070208,MIAMI-DADE,"1,827",NA
2020-07-31T070208,MONROE,12,NA
2020-07-31T070208,NASSAU,5,NA
2020-07-31T070208,OKALOOSA,53,NA
2020-07-31T070208,OKEECHOBEE,12,NA
2020-07-31T070208,ORANGE,459,NA
2020-07-31T070208,OSCEOLA,146,NA
2020-07-31T070208,PALM BEACH,532,NA
2020-07-31T070208,PASCO,90,NA
2020-07-31T070208,PINELLAS,372,NA
2020-07-31T070208,POLK,278,NA
2020-07-31T070208,PUTNAM,15,NA
2020-07-31T070208,SANTA ROSA,27,NA
2020-07-31T070208,SARASOTA,133,NA
2020-07-31T070208,SEMINOLE,125,NA
2020-07-31T070208,ST. JOHNS,32,NA
2020-07-31T070208,ST. LUCIE,170,NA
2020-07-31T070208,SUMTER,35,NA
2020-07-31T070208,SUWANNEE,0,NA
2020-07-31T070208,TAYLOR,0,NA
2020-07-31T070208,UNION,0,NA
2020-07-31T070208,VOLUSIA,133,NA
2020-07-31T070208,WALTON,11,NA
2020-07-31T070208,WASHINGTON,4,NA
2020-07-31T070208,All,"8,395",NA
2020-07-31T120058,ALACHUA,150,NA
2020-07-31T120058,BAKER,34,NA
2020-07-31T120058,BAY,79,NA
2020-07-31T120058,BRADFORD,0,NA
2020-07-31T120058,BREVARD,124,NA
2020-07-31T120058,BROWARD,"1,206",NA
2020-07-31T120058,CALHOUN,0,NA
2020-07-31T120058,CHARLOTTE,53,NA
2020-07-31T120058,CITRUS,26,NA
2020-07-31T120058,CLAY,72,NA
2020-07-31T120058,COLLIER,134,NA
2020-07-31T120058,COLUMBIA,31,NA
2020-07-31T120058,DESOTO,3,NA
2020-07-31T120058,DUVAL,464,NA
2020-07-31T120058,ESCAMBIA,199,NA
2020-07-31T120058,FLAGLER,21,NA
2020-07-31T120058,FRANKLIN,0,NA
2020-07-31T120058,GADSDEN,61,NA
2020-07-31T120058,GULF,4,NA
2020-07-31T120058,HARDEE,0,NA
2020-07-31T120058,HENDRY,8,NA
2020-07-31T120058,HERNANDO,62,NA
2020-07-31T120058,HIGHLANDS,56,NA
2020-07-31T120058,HILLSBOROUGH,445,NA
2020-07-31T120058,HOLMES,1,NA
2020-07-31T120058,INDIAN RIVER,29,NA
2020-07-31T120058,JACKSON,17,NA
2020-07-31T120058,LAKE,93,NA
2020-07-31T120058,LEE,164,NA
2020-07-31T120058,LEON,80,NA
2020-07-31T120058,MADISON,0,NA
2020-07-31T120058,MANATEE,119,NA
2020-07-31T120058,MARION,114,NA
2020-07-31T120058,MARTIN,33,NA
2020-07-31T120058,MIAMI-DADE,"1,773",NA
2020-07-31T120058,MONROE,12,NA
2020-07-31T120058,NASSAU,5,NA
2020-07-31T120058,OKALOOSA,52,NA
2020-07-31T120058,OKEECHOBEE,11,NA
2020-07-31T120058,ORANGE,456,NA
2020-07-31T120058,OSCEOLA,148,NA
2020-07-31T120058,PALM BEACH,526,NA
2020-07-31T120058,PASCO,75,NA
2020-07-31T120058,PINELLAS,351,NA
2020-07-31T120058,POLK,283,NA
2020-07-31T120058,PUTNAM,13,NA
2020-07-31T120058,SANTA ROSA,29,NA
2020-07-31T120058,SARASOTA,133,NA
2020-07-31T120058,SEMINOLE,127,NA
2020-07-31T120058,ST. JOHNS,29,NA
2020-07-31T120058,ST. LUCIE,159,NA
2020-07-31T120058,SUMTER,32,NA
2020-07-31T120058,SUWANNEE,0,NA
2020-07-31T120058,TAYLOR,0,NA
2020-07-31T120058,UNION,0,NA
2020-07-31T120058,VOLUSIA,132,NA
2020-07-31T120058,WALTON,12,NA
2020-07-31T120058,WASHINGTON,6,NA
2020-07-31T120058,All,"8,246",NA
2020-07-31T190029,ALACHUA,150,NA
2020-07-31T190029,BAKER,34,NA
2020-07-31T190029,BAY,79,NA
2020-07-31T190029,BRADFORD,0,NA
2020-07-31T190029,BREVARD,128,NA
2020-07-31T190029,BROWARD,"1,206",NA
2020-07-31T190029,CALHOUN,0,NA
2020-07-31T190029,CHARLOTTE,53,NA
2020-07-31T190029,CITRUS,26,NA
2020-07-31T190029,CLAY,72,NA
2020-07-31T190029,COLLIER,129,NA
2020-07-31T190029,COLUMBIA,31,NA
2020-07-31T190029,DESOTO,3,NA
2020-07-31T190029,DUVAL,464,NA
2020-07-31T190029,ESCAMBIA,199,NA
2020-07-31T190029,FLAGLER,21,NA
2020-07-31T190029,FRANKLIN,0,NA
2020-07-31T190029,GADSDEN,61,NA
2020-07-31T190029,GULF,4,NA
2020-07-31T190029,HARDEE,0,NA
2020-07-31T190029,HENDRY,8,NA
2020-07-31T190029,HERNANDO,62,NA
2020-07-31T190029,HIGHLANDS,56,NA
2020-07-31T190029,HILLSBOROUGH,445,NA
2020-07-31T190029,HOLMES,1,NA
2020-07-31T190029,INDIAN RIVER,29,NA
2020-07-31T190029,JACKSON,17,NA
2020-07-31T190029,LAKE,91,NA
2020-07-31T190029,LEE,164,NA
2020-07-31T190029,LEON,80,NA
2020-07-31T190029,MADISON,0,NA
2020-07-31T190029,MANATEE,119,NA
2020-07-31T190029,MARION,114,NA
2020-07-31T190029,MARTIN,33,NA
2020-07-31T190029,MIAMI-DADE,"1,758",NA
2020-07-31T190029,MONROE,12,NA
2020-07-31T190029,NASSAU,5,NA
2020-07-31T190029,OKALOOSA,52,NA
2020-07-31T190029,OKEECHOBEE,11,NA
2020-07-31T190029,ORANGE,446,NA
2020-07-31T190029,OSCEOLA,146,NA
2020-07-31T190029,PALM BEACH,523,NA
2020-07-31T190029,PASCO,75,NA
2020-07-31T190029,PINELLAS,351,NA
2020-07-31T190029,POLK,283,NA
2020-07-31T190029,PUTNAM,13,NA
2020-07-31T190029,SANTA ROSA,29,NA
2020-07-31T190029,SARASOTA,133,NA
2020-07-31T190029,SEMINOLE,122,NA
2020-07-31T190029,ST. JOHNS,29,NA
2020-07-31T190029,ST. LUCIE,159,NA
2020-07-31T190029,SUMTER,32,NA
2020-07-31T190029,SUWANNEE,0,NA
2020-07-31T190029,TAYLOR,0,NA
2020-07-31T190029,UNION,0,NA
2020-07-31T190029,VOLUSIA,133,NA
2020-07-31T190029,WALTON,12,NA
2020-07-31T190029,WASHINGTON,6,NA
2020-07-31T190029,All,"8,209",NA
2020-08-01T070142,ALACHUA,150,NA
2020-08-01T070142,BAKER,34,NA
2020-08-01T070142,BAY,79,NA
2020-08-01T070142,BRADFORD,0,NA
2020-08-01T070142,BREVARD,128,NA
2020-08-01T070142,BROWARD,"1,206",NA
2020-08-01T070142,CALHOUN,0,NA
2020-08-01T070142,CHARLOTTE,53,NA
2020-08-01T070142,CITRUS,26,NA
2020-08-01T070142,CLAY,72,NA
2020-08-01T070142,COLLIER,129,NA
2020-08-01T070142,COLUMBIA,31,NA
2020-08-01T070142,DESOTO,3,NA
2020-08-01T070142,DUVAL,464,NA
2020-08-01T070142,ESCAMBIA,199,NA
2020-08-01T070142,FLAGLER,21,NA
2020-08-01T070142,FRANKLIN,0,NA
2020-08-01T070142,GADSDEN,61,NA
2020-08-01T070142,GULF,4,NA
2020-08-01T070142,HARDEE,0,NA
2020-08-01T070142,HENDRY,8,NA
2020-08-01T070142,HERNANDO,62,NA
2020-08-01T070142,HIGHLANDS,56,NA
2020-08-01T070142,HILLSBOROUGH,445,NA
2020-08-01T070142,HOLMES,1,NA
2020-08-01T070142,INDIAN RIVER,29,NA
2020-08-01T070142,JACKSON,17,NA
2020-08-01T070142,LAKE,91,NA
2020-08-01T070142,LEE,164,NA
2020-08-01T070142,LEON,80,NA
2020-08-01T070142,MADISON,0,NA
2020-08-01T070142,MANATEE,119,NA
2020-08-01T070142,MARION,114,NA
2020-08-01T070142,MARTIN,33,NA
2020-08-01T070142,MIAMI-DADE,"1,758",NA
2020-08-01T070142,MONROE,12,NA
2020-08-01T070142,NASSAU,5,NA
2020-08-01T070142,OKALOOSA,52,NA
2020-08-01T070142,OKEECHOBEE,11,NA
2020-08-01T070142,ORANGE,446,NA
2020-08-01T070142,OSCEOLA,146,NA
2020-08-01T070142,PALM BEACH,523,NA
2020-08-01T070142,PASCO,75,NA
2020-08-01T070142,PINELLAS,351,NA
2020-08-01T070142,POLK,283,NA
2020-08-01T070142,PUTNAM,13,NA
2020-08-01T070142,SANTA ROSA,29,NA
2020-08-01T070142,SARASOTA,133,NA
2020-08-01T070142,SEMINOLE,122,NA
2020-08-01T070142,ST. JOHNS,29,NA
2020-08-01T070142,ST. LUCIE,159,NA
2020-08-01T070142,SUMTER,32,NA
2020-08-01T070142,SUWANNEE,0,NA
2020-08-01T070142,TAYLOR,0,NA
2020-08-01T070142,UNION,0,NA
2020-08-01T070142,VOLUSIA,133,NA
2020-08-01T070142,WALTON,12,NA
2020-08-01T070142,WASHINGTON,6,NA
2020-08-01T070142,All,"8,209",NA
2020-08-01T120048,ALACHUA,150,NA
2020-08-01T120048,BAKER,34,NA
2020-08-01T120048,BAY,79,NA
2020-08-01T120048,BRADFORD,0,NA
2020-08-01T120048,BREVARD,128,NA
2020-08-01T120048,BROWARD,"1,206",NA
2020-08-01T120048,CALHOUN,0,NA
2020-08-01T120048,CHARLOTTE,53,NA
2020-08-01T120048,CITRUS,26,NA
2020-08-01T120048,CLAY,72,NA
2020-08-01T120048,COLLIER,129,NA
2020-08-01T120048,COLUMBIA,31,NA
2020-08-01T120048,DESOTO,3,NA
2020-08-01T120048,DUVAL,464,NA
2020-08-01T120048,ESCAMBIA,199,NA
2020-08-01T120048,FLAGLER,21,NA
2020-08-01T120048,FRANKLIN,0,NA
2020-08-01T120048,GADSDEN,61,NA
2020-08-01T120048,GULF,4,NA
2020-08-01T120048,HARDEE,0,NA
2020-08-01T120048,HENDRY,8,NA
2020-08-01T120048,HERNANDO,62,NA
2020-08-01T120048,HIGHLANDS,56,NA
2020-08-01T120048,HILLSBOROUGH,445,NA
2020-08-01T120048,HOLMES,1,NA
2020-08-01T120048,INDIAN RIVER,29,NA
2020-08-01T120048,JACKSON,17,NA
2020-08-01T120048,LAKE,91,NA
2020-08-01T120048,LEE,164,NA
2020-08-01T120048,LEON,80,NA
2020-08-01T120048,MADISON,0,NA
2020-08-01T120048,MANATEE,119,NA
2020-08-01T120048,MARION,114,NA
2020-08-01T120048,MARTIN,33,NA
2020-08-01T120048,MIAMI-DADE,"1,758",NA
2020-08-01T120048,MONROE,12,NA
2020-08-01T120048,NASSAU,5,NA
2020-08-01T120048,OKALOOSA,52,NA
2020-08-01T120048,OKEECHOBEE,11,NA
2020-08-01T120048,ORANGE,446,NA
2020-08-01T120048,OSCEOLA,146,NA
2020-08-01T120048,PALM BEACH,523,NA
2020-08-01T120048,PASCO,75,NA
2020-08-01T120048,PINELLAS,351,NA
2020-08-01T120048,POLK,283,NA
2020-08-01T120048,PUTNAM,13,NA
2020-08-01T120048,SANTA ROSA,29,NA
2020-08-01T120048,SARASOTA,133,NA
2020-08-01T120048,SEMINOLE,122,NA
2020-08-01T120048,ST. JOHNS,29,NA
2020-08-01T120048,ST. LUCIE,159,NA
2020-08-01T120048,SUMTER,32,NA
2020-08-01T120048,SUWANNEE,0,NA
2020-08-01T120048,TAYLOR,0,NA
2020-08-01T120048,UNION,0,NA
2020-08-01T120048,VOLUSIA,133,NA
2020-08-01T120048,WALTON,12,NA
2020-08-01T120048,WASHINGTON,6,NA
2020-08-01T120048,All,"8,209",NA
2020-08-01T190107,ALACHUA,138,NA
2020-08-01T190107,BAKER,22,NA
2020-08-01T190107,BAY,80,NA
2020-08-01T190107,BRADFORD,0,NA
2020-08-01T190107,BREVARD,109,NA
2020-08-01T190107,BROWARD,"1,164",NA
2020-08-01T190107,CALHOUN,0,NA
2020-08-01T190107,CHARLOTTE,51,NA
2020-08-01T190107,CITRUS,22,NA
2020-08-01T190107,CLAY,68,NA
2020-08-01T190107,COLLIER,138,NA
2020-08-01T190107,COLUMBIA,28,NA
2020-08-01T190107,DESOTO,5,NA
2020-08-01T190107,DUVAL,448,NA
2020-08-01T190107,ESCAMBIA,186,NA
2020-08-01T190107,FLAGLER,18,NA
2020-08-01T190107,FRANKLIN,0,NA
2020-08-01T190107,GADSDEN,61,NA
